Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3208,CA-2015-158372,11/10/2015,11/16/2015,Standard Class,RD-19900,Atharva Joshi,Consumer,India,Siliguri,West Bengal,355034,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,0,18.3264
3209,CA-2017-108882,1/9/2017,1/15/2017,Standard Class,LA-16780,Neha Deshmukh,Corporate,India,Siliguri,West Bengal,239018,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0,118.983
3210,CA-2017-108882,1/9/2017,1/15/2017,Standard Class,LA-16780,Aarav Sharma,Corporate,India,Hubballi,Karnataka,283626,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,9,0.2,141.723
3211,US-2018-108245,9/22/2018,9/27/2018,Standard Class,SH-19975,Meera Gupta,Corporate,India,Jaipur,Rajasthan,230735,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022
3212,US-2018-108245,9/22/2018,9/27/2018,Standard Class,SH-19975,Vihaan Shah,Corporate,India,Mumbai,Maharashtra,345686,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262
3213,CA-2015-142314,12/23/2015,12/28/2015,Standard Class,SF-20200,Neha Sharma,Consumer,India,Warangal,Telangana,625247,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0,58.0272
3214,CA-2017-132409,5/26/2017,6/1/2017,Standard Class,TH-21235,Ananya More,Corporate,India,Vadodara,Gujarat,170458,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.2,0.1692
3215,CA-2017-132409,5/26/2017,6/1/2017,Standard Class,TH-21235,Yash Nair,Corporate,India,New Delhi,Delhi,164905,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534
3216,CA-2018-150189,7/8/2018,7/10/2018,First Class,VG-21790,Sai Jadhav,Consumer,India,Thiruvananthapuram,Kerala,263799,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346
3217,CA-2015-114433,5/13/2015,5/17/2015,Standard Class,NP-18325,Aarav Nair,Consumer,India,Hubballi,Karnataka,582277,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0,52.4895
3218,CA-2018-104640,11/10/2018,11/16/2018,Standard Class,FH-14275,Trupti Shah,Corporate,India,Indore,Madhya Pradesh,490803,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719
3219,CA-2018-104640,11/10/2018,11/16/2018,Standard Class,FH-14275,Aarav Jadhav,Corporate,India,Thiruvananthapuram,Kerala,162073,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0,124.9552
3220,US-2016-137008,10/2/2016,10/8/2016,Standard Class,JP-15460,Yash Naidu,Corporate,India,New Delhi,Delhi,643907,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0,45.528
3221,US-2016-137008,10/2/2016,10/8/2016,Standard Class,JP-15460,Vivaan Kulkarni,Corporate,India,New Delhi,Delhi,442311,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,23.004
3222,US-2016-137008,10/2/2016,10/8/2016,Standard Class,JP-15460,Aditya Chavan,Corporate,India,Bhopal,Madhya Pradesh,608627,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90,1,0,32.4
3223,CA-2015-108189,10/2/2015,10/5/2015,First Class,ES-14080,Arjun Patil,Corporate,India,Indore,Madhya Pradesh,670380,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4104
3224,CA-2015-108189,10/2/2015,10/5/2015,First Class,ES-14080,Aditi Nair,Corporate,India,Surat,Gujarat,612978,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2,0.2,1.46
3225,CA-2015-108189,10/2/2015,10/5/2015,First Class,ES-14080,Vihaan Kulkarni,Corporate,India,Kochi,Kerala,372691,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46
3226,CA-2015-108189,10/2/2015,10/5/2015,First Class,ES-14080,Pooja Singh,Corporate,India,Hyderabad,Telangana,633595,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6,0.2,4.6284
3227,CA-2015-108189,10/2/2015,10/5/2015,First Class,ES-14080,Sai Kulkarni,Corporate,India,Chennai,Tamil Nadu,351048,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,-3.264
3228,CA-2015-108189,10/2/2015,10/5/2015,First Class,ES-14080,Sneha Mehta,Corporate,India,Vadodara,Gujarat,541267,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,20.1579
3229,CA-2015-108189,10/2/2015,10/5/2015,First Class,ES-14080,Nikhil Reddy,Corporate,India,New Delhi,Delhi,507485,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-0.0895
3230,CA-2015-154641,8/11/2015,8/16/2015,Standard Class,KL-16645,Trupti Nair,Consumer,India,Thiruvananthapuram,Kerala,627674,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,18.767
3231,CA-2018-131625,9/1/2018,9/5/2018,Second Class,BN-11515,Vivaan Pawar,Consumer,India,Warangal,Telangana,349175,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0,39.066
3232,US-2018-156356,4/16/2018,4/22/2018,Standard Class,ND-18370,Vivaan Sharma,Consumer,India,Hubballi,Karnataka,264807,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782
3233,US-2018-156356,4/16/2018,4/22/2018,Standard Class,ND-18370,Ananya Singh,Consumer,India,Siliguri,West Bengal,215393,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,-4.7784
3234,US-2018-156356,4/16/2018,4/22/2018,Standard Class,ND-18370,Riya Kale,Consumer,India,Vadodara,Gujarat,583043,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292
3235,CA-2017-138933,4/24/2017,4/27/2017,First Class,JL-15130,Vihaan Nair,Consumer,India,Chennai,Tamil Nadu,522935,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944
3236,CA-2017-140746,1/15/2017,1/15/2017,Same Day,RC-19825,Rahul Nair,Consumer,India,Surat,Gujarat,235899,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,-15.5826
3237,CA-2017-146836,5/2/2017,5/2/2017,Same Day,CC-12475,Ananya Verma,Consumer,India,New Delhi,Delhi,117223,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,0,12.5832
3238,CA-2017-146836,5/2/2017,5/2/2017,Same Day,CC-12475,Vihaan Nair,Consumer,India,Thiruvananthapuram,Kerala,481042,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,15.9516
3239,US-2017-127971,11/20/2017,11/27/2017,Standard Class,DW-13195,Om Reddy,Corporate,India,Vadodara,Gujarat,372270,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333
3240,US-2017-127971,11/20/2017,11/27/2017,Standard Class,DW-13195,Riya Sharma,Corporate,India,Coimbatore,Tamil Nadu,199574,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,46.095
3241,US-2017-127971,11/20/2017,11/27/2017,Standard Class,DW-13195,Pooja Joshi,Corporate,India,Chennai,Tamil Nadu,588899,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272
3242,US-2017-140809,2/1/2017,2/3/2017,First Class,CK-12760,Shruti Sharma,Corporate,India,Chennai,Tamil Nadu,571378,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0,14.677
3243,CA-2018-114524,3/31/2018,4/5/2018,Second Class,EG-13900,Arjun Joshi,Consumer,India,Indore,Madhya Pradesh,154962,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,-22.8956
3244,CA-2018-113355,12/1/2018,12/5/2018,Standard Class,SJ-20215,Kavya Verma,Consumer,India,Kochi,Kerala,197653,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,24.7275
3245,CA-2018-113355,12/1/2018,12/5/2018,Standard Class,SJ-20215,Priya Reddy,Consumer,India,Indore,Madhya Pradesh,435994,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
3246,US-2018-140907,12/10/2018,12/12/2018,Second Class,BP-11185,Atharva Verma,Corporate,India,Hyderabad,Telangana,115336,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908
3247,US-2018-140907,12/10/2018,12/12/2018,Second Class,BP-11185,Meera Chavan,Corporate,India,Bengaluru,Karnataka,116651,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,38.988
3248,US-2018-140907,12/10/2018,12/12/2018,Second Class,BP-11185,Vivaan Sharma,Corporate,India,New Delhi,Delhi,274772,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0,5.2896
3249,CA-2017-159730,9/17/2017,9/21/2017,Standard Class,SJ-20125,Rohan Naidu,Home Office,India,New Delhi,Delhi,399969,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652
3250,CA-2017-159730,9/17/2017,9/21/2017,Standard Class,SJ-20125,Meera Nair,Home Office,India,Jaipur,Rajasthan,447355,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,7.9188
3251,CA-2017-157868,12/23/2017,12/29/2017,Standard Class,MC-17590,Sneha Patil,Corporate,India,Coimbatore,Tamil Nadu,603355,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0,11.6795
3252,CA-2018-119389,4/17/2018,4/19/2018,First Class,BG-11740,Kavya More,Consumer,India,New Delhi,Delhi,127804,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773
3253,CA-2018-110373,10/27/2018,10/30/2018,Second Class,MA-17560,Neha Sharma,Home Office,India,Hyderabad,Telangana,128096,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205
3254,CA-2018-110373,10/27/2018,10/30/2018,Second Class,MA-17560,Atharva Bhosale,Home Office,India,Vadodara,Gujarat,408972,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,2.0388
3255,CA-2017-155474,7/8/2017,7/14/2017,Standard Class,CC-12220,Atharva Patel,Consumer,India,Bhopal,Madhya Pradesh,514191,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,9.4486
3256,CA-2017-155474,7/8/2017,7/14/2017,Standard Class,CC-12220,Rohan Naidu,Consumer,India,Indore,Madhya Pradesh,636762,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
3257,CA-2016-155453,8/9/2016,8/14/2016,Standard Class,RA-19885,Shruti Bhosale,Corporate,India,Vadodara,Gujarat,539060,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704
3258,US-2017-161844,12/9/2017,12/14/2017,Second Class,DK-12835,Rahul Naidu,Corporate,India,Hyderabad,Telangana,653534,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238
3259,US-2017-161844,12/9/2017,12/14/2017,Second Class,DK-12835,Ananya Kale,Corporate,India,New Delhi,Delhi,362609,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
3260,US-2017-162103,11/13/2017,11/17/2017,Standard Class,LB-16795,Meera More,Home Office,India,New Delhi,Delhi,570147,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,-4.704
3261,CA-2015-151554,11/14/2015,11/15/2015,First Class,CM-11815,Aditi Naidu,Corporate,India,New Delhi,Delhi,190389,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576
3262,CA-2015-140662,11/17/2015,11/19/2015,First Class,TS-21205,Ananya Chavan,Corporate,India,Chennai,Tamil Nadu,401806,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.9984
3263,CA-2015-140662,11/17/2015,11/19/2015,First Class,TS-21205,Arjun Kale,Corporate,India,Nashik,Maharashtra,671859,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,352.296
3264,CA-2015-140662,11/17/2015,11/19/2015,First Class,TS-21205,Isha Patel,Corporate,India,Thiruvananthapuram,Kerala,476460,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432
3265,CA-2017-122518,3/4/2017,3/8/2017,Second Class,RF-19345,Sakshi Nair,Corporate,India,Siliguri,West Bengal,385799,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528
3266,US-2015-126571,10/11/2015,10/15/2015,Standard Class,JF-15565,Rahul Joshi,Consumer,India,Ahmedabad,Gujarat,114035,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2,0.2,10.5714
3267,US-2015-126571,10/11/2015,10/15/2015,Standard Class,JF-15565,Riya Gupta,Consumer,India,Nagpur,Maharashtra,633343,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,67.9833
3268,CA-2015-143840,5/22/2015,5/29/2015,Standard Class,EH-14185,Nikhil Gupta,Consumer,India,Ahmedabad,Gujarat,240507,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,33.995
3269,CA-2015-143840,5/22/2015,5/29/2015,Standard Class,EH-14185,Aarav Mehta,Consumer,India,Kolkata,West Bengal,484549,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0,12.586
3270,CA-2015-115980,7/15/2015,7/19/2015,Standard Class,VW-21775,Priya Gupta,Corporate,India,Chennai,Tamil Nadu,337731,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0,1.3068
3271,CA-2015-115980,7/15/2015,7/19/2015,Standard Class,VW-21775,Sai Jadhav,Corporate,India,Kochi,Kerala,526027,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0,2.6814
3272,CA-2016-155145,12/27/2016,12/29/2016,Second Class,KN-16450,Yash Kulkarni,Corporate,India,Siliguri,West Bengal,298223,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0,3.4848
3273,CA-2016-146038,2/9/2016,2/16/2016,Standard Class,SJ-20215,Neha Chavan,Consumer,India,Indore,Madhya Pradesh,165297,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,22.941
3274,CA-2018-133865,5/8/2018,5/12/2018,Standard Class,PS-19045,Isha Naidu,Home Office,India,Warangal,Telangana,373292,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,1049.985
3275,CA-2018-116358,11/2/2018,11/6/2018,Standard Class,KM-16225,Aditya Nair,Corporate,India,Jaipur,Rajasthan,335237,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0,9.12
3276,CA-2018-116358,11/2/2018,11/6/2018,Standard Class,KM-16225,Rahul Deshmukh,Corporate,India,Ahmedabad,Gujarat,158479,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0,9.1674
3277,CA-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Pooja Nair,Corporate,India,Udaipur,Rajasthan,467143,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0,7.5768
3278,CA-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Atharva Joshi,Corporate,India,Chennai,Tamil Nadu,137661,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0,8.4071
3279,CA-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Aditi Reddy,Corporate,India,Hyderabad,Telangana,123710,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504
3280,CA-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Nikhil Patil,Corporate,India,Chennai,Tamil Nadu,463288,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0,6.6584
3281,CA-2015-102988,4/5/2015,4/9/2015,Second Class,GM-14695,Om Bhosale,Corporate,India,Bengaluru,Karnataka,353649,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281
3282,US-2015-117170,9/17/2015,9/24/2015,Standard Class,KT-16465,Aarav Singh,Consumer,India,Siliguri,West Bengal,414210,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956
3283,US-2015-117170,9/17/2015,9/24/2015,Standard Class,KT-16465,Meera Verma,Consumer,India,Udaipur,Rajasthan,605434,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,1.6762
3284,CA-2015-159478,9/30/2015,10/6/2015,Standard Class,MH-17785,Neha Bhosale,Corporate,India,Thiruvananthapuram,Kerala,332359,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0,5.1816
3285,CA-2015-103702,9/12/2015,9/17/2015,Standard Class,AF-10885,Vihaan Kale,Consumer,India,Vadodara,Gujarat,267029,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7,0.7,-46.8776
3286,CA-2018-150525,2/20/2018,2/25/2018,Standard Class,JP-16135,Atharva Joshi,Home Office,India,Jaipur,Rajasthan,225537,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2,0,1.9024
3287,CA-2018-150525,2/20/2018,2/25/2018,Standard Class,JP-16135,Aditya Singh,Home Office,India,Hubballi,Karnataka,593292,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0,3.4086
3288,CA-2016-157770,12/13/2016,12/15/2016,First Class,RD-19585,Aarav Naidu,Consumer,India,Surat,Gujarat,367859,West,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376
3289,CA-2016-157770,12/13/2016,12/15/2016,First Class,RD-19585,Nikhil Patel,Consumer,India,Mysuru,Karnataka,540494,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,5,0.2,9.855
3290,CA-2016-157770,12/13/2016,12/15/2016,First Class,RD-19585,Aditya Gupta,Consumer,India,Chennai,Tamil Nadu,269853,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,5,0,27.3735
3291,CA-2016-157770,12/13/2016,12/15/2016,First Class,RD-19585,Shruti Pawar,Consumer,India,Hubballi,Karnataka,436715,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208
3292,CA-2017-167290,10/30/2017,11/4/2017,Standard Class,JF-15295,Sneha Verma,Consumer,India,Vadodara,Gujarat,200790,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2,0,3.504
3293,CA-2015-106264,12/26/2015,12/30/2015,Standard Class,CK-12595,Sakshi Patel,Consumer,India,New Delhi,Delhi,321692,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0,0.1191
3294,CA-2015-106264,12/26/2015,12/30/2015,Standard Class,CK-12595,Priya Naidu,Consumer,India,New Delhi,Delhi,426634,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0,1.1136
3295,CA-2015-138023,8/15/2015,8/18/2015,First Class,KH-16510,Aditi Singh,Consumer,India,Kochi,Kerala,181859,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.632
3296,CA-2018-113418,10/1/2018,10/3/2018,First Class,CM-12655,Isha Gupta,Home Office,India,Pune,Maharashtra,583092,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0,767.2005
3297,US-2016-110569,5/23/2016,5/30/2016,Standard Class,EB-13870,Atharva Bhosale,Consumer,India,Surat,Gujarat,493446,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,19.194,7,0.7,-12.796
3298,US-2016-110569,5/23/2016,5/30/2016,Standard Class,EB-13870,Neha More,Consumer,India,New Delhi,Delhi,330550,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
3299,CA-2018-136308,11/16/2018,11/16/2018,Same Day,MW-18235,Shruti Verma,Corporate,India,Pune,Maharashtra,406415,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973
3300,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Priya Nair,Consumer,India,Surat,Gujarat,533288,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,1,0.7,-40.7976
3301,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Isha Nair,Consumer,India,Ahmedabad,Gujarat,459907,East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,1,0.2,-16.3183
3302,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Priya Naidu,Consumer,India,Siliguri,West Bengal,173206,East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,539.964,6,0.4,-107.9928
3303,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Riya Kulkarni,Consumer,India,Thiruvananthapuram,Kerala,427629,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773
3304,US-2015-159926,11/18/2015,11/22/2015,Standard Class,CS-11950,Rahul Reddy,Consumer,India,Bhopal,Madhya Pradesh,235941,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.944,3,0.7,-1.4256
